model,threshold,accuracy,precision,recall,specificity,f1_score,roc_auc,pr_auc,TP,FP,TN,FN,predicted_positive_count,predicted_positive_ratio,youden_j
XGBoost weighted,0.43,0.7236060133742269,0.02144816891327687,0.8084532374100719,0.7229687515830212,0.04178771469077556,0.8438828681643706,0.0751959398409417,5394,246096,642237,1278,251490,0.2809928436153988,0.5314219889930931
XGBoost weighted,0.435,0.7277680012960821,0.021670239349569864,0.8045563549160671,0.7271912672387494,0.042203746290072126,0.8438828681643706,0.0751959398409417,5368,242345,645988,1304,247713,0.2767727554594667,0.5317476221548165
XGBoost weighted,0.44,0.7318260791839152,0.02189084084268673,0.8006594724220624,0.7313090924236745,0.042616503324677604,0.8438828681643706,0.0751959398409417,5342,238687,649646,1330,244029,0.27265657733755677,0.5319685648457368
XGBoost weighted,0.445,0.7358964475058799,0.022135124114803072,0.7973621103117506,0.7354347975365094,0.04307448160832989,0.8438828681643706,0.0751959398409417,5320,235022,653311,1352,240342,0.26853704727906547,0.53279690784826
XGBoost weighted,0.45,0.7401143010374244,0.02235912440856987,0.7925659472422062,0.7397203526155169,0.04349131284054693,0.8438828681643706,0.0751959398409417,5288,231215,657118,1384,236503,0.2642476857671186,0.5322862998577231
XGBoost weighted,0.455,0.7443232160714186,0.022614361107768474,0.7886690647482014,0.7439901478387047,0.04396798074834138,0.8438828681643706,0.0751959398409417,5262,227422,660911,1410,232684,0.2599806704990475,0.5326592125869061
XGBoost weighted,0.46,0.7484215171982279,0.022893228984697086,0.7856714628297362,0.7481417441432435,0.044490086909288434,0.8438828681643706,0.0751959398409417,5242,223734,664599,1430,228976,0.25583767688448666,0.5338132069729797
XGBoost weighted,0.465,0.7524002659203021,0.02316604029763991,0.7825239808153477,0.7521740158251466,0.04499989226227671,0.8438828681643706,0.0751959398409417,5221,220152,668181,1451,225373,0.25181200105027346,0.5346979966404943
XGBoost weighted,0.47,0.7562158870620834,0.023402222602770594,0.7783273381294964,0.7560498146528385,0.045438238819813286,0.8438828681643706,0.0751959398409417,5193,216709,671624,1479,221902,0.24793381042564008,0.5343771527823349
XGBoost weighted,0.475,0.7602326243987464,0.023674142631325744,0.7744304556354916,0.7601259887902397,0.04594379509796512,0.8438828681643706,0.0751959398409417,5167,213088,675245,1505,218255,0.24385897285490024,0.5345564444257314
XGBoost weighted,0.48,0.7639700336869626,0.023922999590423353,0.7703836930455635,0.7639218626348453,0.04640496912354195,0.8438828681643706,0.0751959398409417,5140,209716,678617,1532,214856,0.2400612287082195,0.5343055556804088
XGBoost weighted,0.485,0.7678035318238445,0.02415367509640179,0.7651378896882494,0.7678235526542412,0.04682906245556743,0.8438828681643706,0.0751959398409417,5105,206250,682083,1567,211355,0.23614951871777254,0.5329614423424904
XGBoost weighted,0.49,0.7716280914631762,0.024455240752320938,0.761990407673861,0.7717004771859202,0.04738956571993177,0.8438828681643706,0.0751959398409417,5084,202806,685527,1588,207890,0.23227803196630187,0.533690884859781
XGBoost weighted,0.495,0.7753923162440434,0.024718650500584465,0.757494004796163,0.7755267450381782,0.04787503611467654,0.8438828681643706,0.0751959398409417,5054,199407,688926,1618,204461,0.2284467684538075,0.5330207498343413
XGBoost weighted,0.5,0.779238104815057,0.02500012440348529,0.7529976019184652,0.7794351892814969,0.04839354431660012,0.8438828681643706,0.0751959398409417,5024,195935,692398,1648,200959,0.22453394115116676,0.532432791199962
XGBoost weighted,0.505,0.7829721621666919,0.025273974336260788,0.7483513189448441,0.7832321888300896,0.048896570972496285,0.8438828681643706,0.0751959398409417,4993,192562,695771,1679,197555,0.22073061044351708,0.5315835077749336
XGBoost weighted,0.51,0.7867084541427143,0.02558212598952405,0.7444544364508393,0.7870258112667209,0.04946447510593484,0.8438828681643706,0.0751959398409417,4967,189192,699141,1705,194159,0.2169362182334177,0.5314802477175602
XGBoost weighted,0.515,0.7903084340310949,0.025859855926653567,0.7398081534772182,0.7906877263368579,0.049972917837274165,0.8438828681643706,0.0751959398409417,4936,185939,702394,1736,190875,0.2132669649890224,0.530495879814076
XGBoost weighted,0.52,0.7938883022999872,0.026114490103786307,0.7342625899280576,0.7943361329591493,0.050435221265358855,0.8438828681643706,0.0751959398409417,4899,182698,705635,1773,187597,0.20960441561778984,0.5285987228872069
XGBoost weighted,0.525,0.797528505427344,0.026483562394535087,0.7315647482014388,0.7980239392209904,0.05111663830344286,0.8438828681643706,0.0751959398409417,4881,179422,708911,1791,184303,0.2059239892514567,0.5295886874224291
XGBoost weighted,0.53,0.8010323964670588,0.026743460470150367,0.7258693045563549,0.801596923676144,0.0515863082715977,0.8438828681643706,0.0751959398409417,4843,176248,712085,1829,181091,0.20233518248501406,0.5274662282324989
XGBoost weighted,0.535,0.8044938296434098,0.0270016580951578,0.7200239808153477,0.8051282570837738,0.05205133622627813,0.8438828681643706,0.0751959398409417,4804,173111,715222,1868,177915,0.19878659895754772,0.5251522378991216
XGBoost weighted,0.54,0.8079630840051173,0.027221630779445265,0.7128297362110312,0.8086776017551977,0.052440651428445416,0.8438828681643706,0.0751959398409417,4756,169958,718375,1916,174714,0.19521008262523673,0.521507337966229
XGBoost weighted,0.545,0.8114747962301887,0.027499985421975497,0.7068345323741008,0.8122607175462355,0.052940285019897504,0.8438828681643706,0.0751959398409417,4716,166775,721558,1956,171491,0.19160898542466243,0.5190952499203363
XGBoost weighted,0.55,0.8149954469528103,0.027812774859153254,0.7014388489208633,0.8158483361532218,0.05350405853435464,0.8438828681643706,0.0751959398409417,4680,163588,724745,1992,168268,0.18800788822408812,0.517287185074085
XGBoost weighted,0.555,0.8184356511974793,0.02813694200010901,0.6963429256594724,0.8193526526651604,0.05408835051486382,0.8438828681643706,0.0751959398409417,4646,160475,727858,2026,165121,0.18449170675024162,0.5156955783246329
XGBoost weighted,0.56,0.8218199898324591,0.028488199861755704,0.6918465227817746,0.8227961811617941,0.05472306525037937,0.8438828681643706,0.0751959398409417,4616,157416,730917,2056,162032,0.18104032938363473,0.5146427039435686
XGBoost weighted,0.565,0.8250166200188825,0.028769336174438852,0.6860011990407674,0.8260607227244738,0.05522275510511869,0.8438828681643706,0.0751959398409417,4577,154516,733817,2095,159093,0.17775654884609582,0.5120619217652411
XGBoost weighted,0.57,0.8283160429271345,0.029066116443886247,0.6798561151079137,0.8294310804619439,0.05574878633318995,0.8438828681643706,0.0751959398409417,4536,151522,736811,2136,156058,0.17436550633795342,0.5092871955698577
